snapshot_date,forecast_date,queue,demand
05/06/2026,08/03/2027,billing,15658
05/06/2026,15/03/2027,billing,15038
05/06/2026,22/03/2027,billing,15005
05/06/2026,29/03/2027,billing,15442
05/06/2026,05/04/2027,billing,15336
05/06/2026,12/04/2027,billing,15346
05/06/2026,19/04/2027,billing,15751
05/06/2026,26/04/2027,billing,15529
05/06/2026,04/05/2026,complaints,4190
05/06/2026,11/05/2026,complaints,3507
05/06/2026,18/05/2026,complaints,3522
05/06/2026,25/05/2026,complaints,3414
05/06/2026,01/06/2026,complaints,3431
05/06/2026,08/06/2026,complaints,3440
05/06/2026,15/06/2026,complaints,3862
05/06/2026,22/06/2026,complaints,3870
05/06/2026,29/06/2026,complaints,3867
05/06/2026,06/07/2026,complaints,4212
05/06/2026,13/07/2026,complaints,3591
05/06/2026,20/07/2026,complaints,3137
05/06/2026,27/07/2026,complaints,3061
05/06/2026,03/08/2026,complaints,3638
05/06/2026,10/08/2026,complaints,3426
05/06/2026,17/08/2026,complaints,3700
05/06/2026,24/08/2026,complaints,3497
05/06/2026,31/08/2026,complaints,3684
05/06/2026,07/09/2026,complaints,3702
05/06/2026,14/09/2026,complaints,3900
05/06/2026,21/09/2026,complaints,3900
05/06/2026,28/09/2026,complaints,4089
05/06/2026,05/10/2026,complaints,4275
05/06/2026,12/10/2026,complaints,4093
05/06/2026,19/10/2026,complaints,4226
05/06/2026,26/10/2026,complaints,4344
05/06/2026,02/11/2026,complaints,4418
05/06/2026,09/11/2026,complaints,3884
05/06/2026,16/11/2026,complaints,4001
05/06/2026,23/11/2026,complaints,3998
05/06/2026,30/11/2026,complaints,4400
05/06/2026,07/12/2026,complaints,4742
05/06/2026,14/12/2026,complaints,4480
05/06/2026,21/12/2026,complaints,4170
05/06/2026,28/12/2026,complaints,4212
05/06/2026,04/01/2027,complaints,4325
05/06/2026,11/01/2027,complaints,3960
05/06/2026,18/01/2027,complaints,3852
05/06/2026,25/01/2027,complaints,3674
05/06/2026,01/02/2027,complaints,3994
05/06/2026,08/02/2027,complaints,3719
05/06/2026,15/02/2027,complaints,3836
05/06/2026,22/02/2027,complaints,3741
05/06/2026,01/03/2027,complaints,3817
05/06/2026,08/03/2027,complaints,3904
05/06/2026,15/03/2027,complaints,4012
05/06/2026,22/03/2027,complaints,3988
05/06/2026,29/03/2027,complaints,4452
05/06/2026,05/04/2027,complaints,4460
05/06/2026,12/04/2027,complaints,4032
05/06/2026,19/04/2027,complaints,4063
05/06/2026,26/04/2027,complaints,3713
05/06/2026,04/05/2026,retentions,5647
05/06/2026,11/05/2026,retentions,5771
05/06/2026,18/05/2026,retentions,5867
05/06/2026,25/05/2026,retentions,5525
05/06/2026,01/06/2026,retentions,5468
05/06/2026,08/06/2026,retentions,5291
05/06/2026,15/06/2026,retentions,5404
05/06/2026,22/06/2026,retentions,5206
05/06/2026,29/06/2026,retentions,5257
05/06/2026,06/07/2026,retentions,5454
05/06/2026,13/07/2026,retentions,5316
05/06/2026,20/07/2026,retentions,4970
05/06/2026,27/07/2026,retentions,4951
05/06/2026,03/08/2026,retentions,5219
05/06/2026,10/08/2026,retentions,5518
05/06/2026,17/08/2026,retentions,6197
05/06/2026,24/08/2026,retentions,5913
05/06/2026,31/08/2026,retentions,5640
05/06/2026,07/09/2026,retentions,5490
05/06/2026,14/09/2026,retentions,5187
05/06/2026,21/09/2026,retentions,5260
05/06/2026,28/09/2026,retentions,5458
05/06/2026,05/10/2026,retentions,5630
05/06/2026,12/10/2026,retentions,5834
05/06/2026,19/10/2026,retentions,5518
05/06/2026,26/10/2026,retentions,5467
05/06/2026,02/11/2026,retentions,5386
05/06/2026,09/11/2026,retentions,5386
05/06/2026,16/11/2026,retentions,5761
05/06/2026,23/11/2026,retentions,6214
05/06/2026,30/11/2026,retentions,6729
05/06/2026,07/12/2026,retentions,6888
05/06/2026,14/12/2026,retentions,6667
05/06/2026,21/12/2026,retentions,5991
05/06/2026,28/12/2026,retentions,5691
05/06/2026,04/01/2027,retentions,5632
05/06/2026,11/01/2027,retentions,5878
05/06/2026,18/01/2027,retentions,5976
05/06/2026,25/01/2027,retentions,5754
05/06/2026,01/02/2027,retentions,5697
05/06/2026,08/02/2027,retentions,5550
05/06/2026,15/02/2027,retentions,5821
05/06/2026,22/02/2027,retentions,5685
05/06/2026,01/03/2027,retentions,5742
05/06/2026,08/03/2027,retentions,5811
05/06/2026,15/03/2027,retentions,5772
05/06/2026,22/03/2027,retentions,5734
05/06/2026,29/03/2027,retentions,5411
05/06/2026,05/04/2027,retentions,5710
05/06/2026,12/04/2027,retentions,5865
05/06/2026,19/04/2027,retentions,5894
05/06/2026,26/04/2027,retentions,5763
05/06/2026,04/05/2026,sales,10128
05/06/2026,11/05/2026,sales,10891
05/06/2026,18/05/2026,sales,11102
05/06/2026,25/05/2026,sales,10141
05/06/2026,01/06/2026,sales,10656
05/06/2026,08/06/2026,sales,11257
05/06/2026,15/06/2026,sales,11476
05/06/2026,22/06/2026,sales,10398
05/06/2026,29/06/2026,sales,9717
05/06/2026,06/07/2026,sales,9837
05/06/2026,13/07/2026,sales,10964
05/06/2026,20/07/2026,sales,10891
05/06/2026,27/07/2026,sales,10568
05/06/2026,03/08/2026,sales,10653
05/06/2026,10/08/2026,sales,10571
05/06/2026,17/08/2026,sales,11329
05/06/2026,24/08/2026,sales,10725
05/06/2026,31/08/2026,sales,11165
05/06/2026,07/09/2026,sales,11043
05/06/2026,14/09/2026,sales,9756
05/06/2026,21/09/2026,sales,10476
05/06/2026,28/09/2026,sales,9986
05/06/2026,05/10/2026,sales,10263
05/06/2026,12/10/2026,sales,10975
05/06/2026,19/10/2026,sales,11466
05/06/2026,26/10/2026,sales,12607
05/06/2026,02/11/2026,sales,12928
05/06/2026,09/11/2026,sales,14173
05/06/2026,16/11/2026,sales,13118
05/06/2026,23/11/2026,sales,13347
05/06/2026,30/11/2026,sales,13936
05/06/2026,07/12/2026,sales,13304
05/06/2026,14/12/2026,sales,13053
05/06/2026,21/12/2026,sales,11902
05/06/2026,28/12/2026,sales,11191
05/06/2026,04/01/2027,sales,10892
05/06/2026,11/01/2027,sales,12609
05/06/2026,18/01/2027,sales,12548
05/06/2026,25/01/2027,sales,11590
05/06/2026,01/02/2027,sales,11902
05/06/2026,08/02/2027,sales,12031
05/06/2026,15/02/2027,sales,11241
05/06/2026,22/02/2027,sales,10575
05/06/2026,01/03/2027,sales,10963
05/06/2026,08/03/2027,sales,11127
05/06/2026,15/03/2027,sales,11344
05/06/2026,22/03/2027,sales,11881
05/06/2026,29/03/2027,sales,12829
05/06/2026,05/04/2027,sales,11750
05/06/2026,12/04/2027,sales,11780
05/06/2026,19/04/2027,sales,11349
05/06/2026,26/04/2027,sales,11480
06/06/2026,04/05/2026,billing,15204
06/06/2026,11/05/2026,billing,16258
06/06/2026,18/05/2026,billing,16833
06/06/2026,25/05/2026,billing,16064
06/06/2026,01/06/2026,billing,15079
06/06/2026,08/06/2026,billing,14657
06/06/2026,15/06/2026,billing,15346
06/06/2026,22/06/2026,billing,15294
06/06/2026,29/06/2026,billing,16114
06/06/2026,06/07/2026,billing,15909
06/06/2026,13/07/2026,billing,14517
06/06/2026,20/07/2026,billing,11957
06/06/2026,27/07/2026,billing,12618
06/06/2026,03/08/2026,billing,13057
06/06/2026,10/08/2026,billing,14942
06/06/2026,17/08/2026,billing,15859
06/06/2026,24/08/2026,billing,15087
06/06/2026,31/08/2026,billing,14842
06/06/2026,07/09/2026,billing,15590
06/06/2026,14/09/2026,billing,15609
06/06/2026,21/09/2026,billing,14641
06/06/2026,28/09/2026,billing,14951
06/06/2026,05/10/2026,billing,14302
06/06/2026,12/10/2026,billing,17109
06/06/2026,19/10/2026,billing,15703
06/06/2026,26/10/2026,billing,15486
06/06/2026,02/11/2026,billing,15677
06/06/2026,09/11/2026,billing,15037
06/06/2026,16/11/2026,billing,16080
06/06/2026,23/11/2026,billing,17164
06/06/2026,30/11/2026,billing,19354
06/06/2026,07/12/2026,billing,18255
06/06/2026,14/12/2026,billing,18204
06/06/2026,21/12/2026,billing,16298
06/06/2026,28/12/2026,billing,16983
06/06/2026,04/01/2027,billing,17554
06/06/2026,11/01/2027,billing,17155
06/06/2026,18/01/2027,billing,16438
06/06/2026,25/01/2027,billing,16023
06/06/2026,01/02/2027,billing,15281
06/06/2026,08/02/2027,billing,15187
06/06/2026,15/02/2027,billing,15615
06/06/2026,22/02/2027,billing,15458
06/06/2026,01/03/2027,billing,15807
06/06/2026,08/03/2027,billing,15475
06/06/2026,15/03/2027,billing,15836
06/06/2026,22/03/2027,billing,14864
06/06/2026,29/03/2027,billing,15223
06/06/2026,05/04/2027,billing,15640
06/06/2026,12/04/2027,billing,15579
06/06/2026,19/04/2027,billing,15543
06/06/2026,26/04/2027,billing,15377
06/06/2026,04/05/2026,complaints,4144
06/06/2026,11/05/2026,complaints,3622
06/06/2026,18/05/2026,complaints,3413
06/06/2026,25/05/2026,complaints,3108
06/06/2026,01/06/2026,complaints,3589
06/06/2026,08/06/2026,complaints,3705
06/06/2026,15/06/2026,complaints,3804
06/06/2026,22/06/2026,complaints,3818
06/06/2026,29/06/2026,complaints,3963
06/06/2026,06/07/2026,complaints,4029
06/06/2026,13/07/2026,complaints,3536
06/06/2026,20/07/2026,complaints,3293
06/06/2026,27/07/2026,complaints,3277
06/06/2026,03/08/2026,complaints,3490
06/06/2026,10/08/2026,complaints,3380
06/06/2026,17/08/2026,complaints,3697
06/06/2026,24/08/2026,complaints,3462
06/06/2026,31/08/2026,complaints,3680
06/06/2026,07/09/2026,complaints,3626
06/06/2026,14/09/2026,complaints,4257
06/06/2026,21/09/2026,complaints,3854
06/06/2026,28/09/2026,complaints,4010
06/06/2026,05/10/2026,complaints,4573
06/06/2026,12/10/2026,complaints,4168
06/06/2026,19/10/2026,complaints,4162
06/06/2026,26/10/2026,complaints,4354
06/06/2026,02/11/2026,complaints,4309
06/06/2026,09/11/2026,complaints,3838
06/06/2026,16/11/2026,complaints,3922
06/06/2026,23/11/2026,complaints,3940
06/06/2026,30/11/2026,complaints,4594
06/06/2026,07/12/2026,complaints,4787
06/06/2026,14/12/2026,complaints,4596
06/06/2026,21/12/2026,complaints,3983
06/06/2026,28/12/2026,complaints,4066
06/06/2026,04/01/2027,complaints,4307
06/06/2026,11/01/2027,complaints,4062
06/06/2026,18/01/2027,complaints,3810
06/06/2026,25/01/2027,complaints,3740
06/06/2026,01/02/2027,complaints,3876
06/06/2026,08/02/2027,complaints,3868
06/06/2026,15/02/2027,complaints,3880
06/06/2026,22/02/2027,complaints,3708
06/06/2026,01/03/2027,complaints,3700
06/06/2026,08/03/2027,complaints,3893
06/06/2026,15/03/2027,complaints,3995
06/06/2026,22/03/2027,complaints,4090
06/06/2026,29/03/2027,complaints,4115
06/06/2026,05/04/2027,complaints,4638
06/06/2026,12/04/2027,complaints,4073
06/06/2026,19/04/2027,complaints,3831
06/06/2026,26/04/2027,complaints,3792
06/06/2026,04/05/2026,retentions,5619
06/06/2026,11/05/2026,retentions,5532
06/06/2026,18/05/2026,retentions,5764
06/06/2026,25/05/2026,retentions,5720
06/06/2026,01/06/2026,retentions,5573
06/06/2026,08/06/2026,retentions,5394
06/06/2026,15/06/2026,retentions,5568
06/06/2026,22/06/2026,retentions,5376
06/06/2026,29/06/2026,retentions,5204
06/06/2026,06/07/2026,retentions,5317
06/06/2026,13/07/2026,retentions,5351
06/06/2026,20/07/2026,retentions,5153
06/06/2026,27/07/2026,retentions,4843
06/06/2026,03/08/2026,retentions,5267
06/06/2026,10/08/2026,retentions,5659
06/06/2026,17/08/2026,retentions,5927
06/06/2026,24/08/2026,retentions,5764
06/06/2026,31/08/2026,retentions,5650
06/06/2026,07/09/2026,retentions,5212
06/06/2026,14/09/2026,retentions,5325
06/06/2026,21/09/2026,retentions,5183
06/06/2026,28/09/2026,retentions,5403
06/06/2026,05/10/2026,retentions,5595
06/06/2026,12/10/2026,retentions,5631
06/06/2026,19/10/2026,retentions,5750
06/06/2026,26/10/2026,retentions,5465
06/06/2026,02/11/2026,retentions,5414
06/06/2026,09/11/2026,retentions,5345
06/06/2026,16/11/2026,retentions,5921
06/06/2026,23/11/2026,retentions,6141
06/06/2026,30/11/2026,retentions,6576
06/06/2026,07/12/2026,retentions,6954
06/06/2026,14/12/2026,retentions,6748
06/06/2026,21/12/2026,retentions,6084
06/06/2026,28/12/2026,retentions,5624
06/06/2026,04/01/2027,retentions,5684
06/06/2026,11/01/2027,retentions,5819
06/06/2026,18/01/2027,retentions,5942
06/06/2026,25/01/2027,retentions,5862
06/06/2026,01/02/2027,retentions,5688
06/06/2026,08/02/2027,retentions,5525
06/06/2026,15/02/2027,retentions,5929
06/06/2026,22/02/2027,retentions,5715
06/06/2026,01/03/2027,retentions,5987
06/06/2026,08/03/2027,retentions,5740
06/06/2026,15/03/2027,retentions,5675
06/06/2026,22/03/2027,retentions,5509
06/06/2026,29/03/2027,retentions,5590
06/06/2026,05/04/2027,retentions,5674
06/06/2026,12/04/2027,retentions,5797
06/06/2026,19/04/2027,retentions,5958
06/06/2026,26/04/2027,retentions,5716
06/06/2026,04/05/2026,sales,10336
06/06/2026,11/05/2026,sales,10367
06/06/2026,18/05/2026,sales,10383
06/06/2026,25/05/2026,sales,10141
06/06/2026,01/06/2026,sales,11118
06/06/2026,08/06/2026,sales,11473
06/06/2026,15/06/2026,sales,10828
06/06/2026,22/06/2026,sales,10258
06/06/2026,29/06/2026,sales,9425
06/06/2026,06/07/2026,sales,9228
06/06/2026,13/07/2026,sales,9689
06/06/2026,20/07/2026,sales,11197
06/06/2026,27/07/2026,sales,10413
06/06/2026,03/08/2026,sales,10209
06/06/2026,10/08/2026,sales,11068
06/06/2026,17/08/2026,sales,11215
06/06/2026,24/08/2026,sales,10976
06/06/2026,31/08/2026,sales,10524
06/06/2026,07/09/2026,sales,11059
06/06/2026,14/09/2026,sales,10373
06/06/2026,21/09/2026,sales,10626
06/06/2026,28/09/2026,sales,10604
06/06/2026,05/10/2026,sales,9901
06/06/2026,12/10/2026,sales,11362
06/06/2026,19/10/2026,sales,11922
06/06/2026,26/10/2026,sales,11528
06/06/2026,02/11/2026,sales,12884
06/06/2026,09/11/2026,sales,13556
06/06/2026,16/11/2026,sales,13542
06/06/2026,23/11/2026,sales,12877
06/06/2026,30/11/2026,sales,13743
06/06/2026,07/12/2026,sales,13546
06/06/2026,14/12/2026,sales,13325
06/06/2026,21/12/2026,sales,11967
06/06/2026,28/12/2026,sales,11367
06/06/2026,04/01/2027,sales,10935
06/06/2026,11/01/2027,sales,12399
06/06/2026,18/01/2027,sales,12939
06/06/2026,25/01/2027,sales,12429
06/06/2026,01/02/2027,sales,12238
06/06/2026,08/02/2027,sales,12082
06/06/2026,15/02/2027,sales,11176
06/06/2026,22/02/2027,sales,11068
06/06/2026,01/03/2027,sales,11504
06/06/2026,08/03/2027,sales,11023
06/06/2026,15/03/2027,sales,11277
06/06/2026,22/03/2027,sales,12170
06/06/2026,29/03/2027,sales,12814
06/06/2026,05/04/2027,sales,11830
06/06/2026,12/04/2027,sales,11544
06/06/2026,19/04/2027,sales,12149
06/06/2026,26/04/2027,sales,11277
06/06/2026,04/05/2026,billing,15309
06/06/2026,11/05/2026,billing,16405
06/06/2026,18/05/2026,billing,16258
06/06/2026,25/05/2026,billing,14961
06/06/2026,01/06/2026,billing,15101
06/06/2026,08/06/2026,billing,14655
06/06/2026,15/06/2026,billing,14794
06/06/2026,22/06/2026,billing,15386
06/06/2026,29/06/2026,billing,16974
06/06/2026,06/07/2026,billing,17768
06/06/2026,13/07/2026,billing,13449
06/06/2026,20/07/2026,billing,12327
06/06/2026,27/07/2026,billing,12412
06/06/2026,03/08/2026,billing,13103
06/06/2026,10/08/2026,billing,14908
06/06/2026,17/08/2026,billing,15962
06/06/2026,24/08/2026,billing,15123
06/06/2026,31/08/2026,billing,16209
06/06/2026,07/09/2026,billing,15909
06/06/2026,14/09/2026,billing,15586
06/06/2026,21/09/2026,billing,14869
06/06/2026,28/09/2026,billing,14840
06/06/2026,05/10/2026,billing,14423
06/06/2026,12/10/2026,billing,15720
06/06/2026,19/10/2026,billing,17258
06/06/2026,26/10/2026,billing,15479
06/06/2026,02/11/2026,billing,15367
06/06/2026,09/11/2026,billing,14653
06/06/2026,16/11/2026,billing,16802
06/06/2026,23/11/2026,billing,17081
06/06/2026,30/11/2026,billing,18691
06/06/2026,07/12/2026,billing,18013
06/06/2026,14/12/2026,billing,17692
06/06/2026,21/12/2026,billing,16102
06/06/2026,28/12/2026,billing,16644
06/06/2026,04/01/2027,billing,16827
06/06/2026,11/01/2027,billing,17277
06/06/2026,18/01/2027,billing,17035
06/06/2026,25/01/2027,billing,15905
06/06/2026,01/02/2027,billing,15700
06/06/2026,08/02/2027,billing,14688
06/06/2026,15/02/2027,billing,15301
06/06/2026,22/02/2027,billing,15319
06/06/2026,01/03/2027,billing,16177
06/06/2026,08/03/2027,billing,15777
06/06/2026,15/03/2027,billing,15676
06/06/2026,22/03/2027,billing,14804
06/06/2026,29/03/2027,billing,15860
06/06/2026,05/04/2027,billing,15409
06/06/2026,12/04/2027,billing,15082
06/06/2026,19/04/2027,billing,15186
06/06/2026,26/04/2027,billing,15879
06/06/2026,04/05/2026,complaints,4060
06/06/2026,11/05/2026,complaints,3722
06/06/2026,18/05/2026,complaints,3495
06/06/2026,25/05/2026,complaints,3374
06/06/2026,01/06/2026,complaints,3304
06/06/2026,08/06/2026,complaints,3556
06/06/2026,15/06/2026,complaints,3767
06/06/2026,22/06/2026,complaints,3897
06/06/2026,29/06/2026,complaints,3867
06/06/2026,06/07/2026,complaints,4075
06/06/2026,13/07/2026,complaints,3889
06/06/2026,20/07/2026,complaints,3353
06/06/2026,27/07/2026,complaints,3128
06/06/2026,03/08/2026,complaints,3623
06/06/2026,10/08/2026,complaints,3751
06/06/2026,17/08/2026,complaints,3507
06/06/2026,24/08/2026,complaints,3559
06/06/2026,31/08/2026,complaints,3542
06/06/2026,07/09/2026,complaints,3699
06/06/2026,14/09/2026,complaints,3967
06/06/2026,21/09/2026,complaints,3880
06/06/2026,28/09/2026,complaints,4100
06/06/2026,05/10/2026,complaints,4163
06/06/2026,12/10/2026,complaints,4031
06/06/2026,19/10/2026,complaints,4090
06/06/2026,26/10/2026,complaints,4136
06/06/2026,02/11/2026,complaints,4127
06/06/2026,09/11/2026,complaints,3928
06/06/2026,16/11/2026,complaints,3903
06/06/2026,23/11/2026,complaints,4056
06/06/2026,30/11/2026,complaints,4401
06/06/2026,07/12/2026,complaints,4829
06/06/2026,14/12/2026,complaints,4611
06/06/2026,21/12/2026,complaints,4349
06/06/2026,28/12/2026,complaints,4171
06/06/2026,04/01/2027,complaints,4310
06/06/2026,11/01/2027,complaints,3936
06/06/2026,18/01/2027,complaints,4005
06/06/2026,25/01/2027,complaints,3501
06/06/2026,01/02/2027,complaints,3737
06/06/2026,08/02/2027,complaints,3630
06/06/2026,15/02/2027,complaints,3912
06/06/2026,22/02/2027,complaints,3927
06/06/2026,01/03/2027,complaints,4206
06/06/2026,08/03/2027,complaints,3782
06/06/2026,15/03/2027,complaints,3858
06/06/2026,22/03/2027,complaints,4009
06/06/2026,29/03/2027,complaints,4341
06/06/2026,05/04/2027,complaints,4579
06/06/2026,12/04/2027,complaints,4124
06/06/2026,19/04/2027,complaints,3857
06/06/2026,26/04/2027,complaints,3801
06/06/2026,04/05/2026,retentions,5588
06/06/2026,11/05/2026,retentions,5613
06/06/2026,18/05/2026,retentions,5840
06/06/2026,25/05/2026,retentions,5469
06/06/2026,01/06/2026,retentions,5598
06/06/2026,08/06/2026,retentions,5550
06/06/2026,15/06/2026,retentions,5641
06/06/2026,22/06/2026,retentions,5162
06/06/2026,29/06/2026,retentions,5231
06/06/2026,06/07/2026,retentions,5448
06/06/2026,13/07/2026,retentions,5453
06/06/2026,20/07/2026,retentions,4927
06/06/2026,27/07/2026,retentions,4840
06/06/2026,03/08/2026,retentions,5183
06/06/2026,10/08/2026,retentions,5625
06/06/2026,17/08/2026,retentions,6078
06/06/2026,24/08/2026,retentions,5880
06/06/2026,31/08/2026,retentions,5533
06/06/2026,07/09/2026,retentions,5159
06/06/2026,14/09/2026,retentions,5244
06/06/2026,21/09/2026,retentions,5127
06/06/2026,28/09/2026,retentions,5384
06/06/2026,05/10/2026,retentions,5834
06/06/2026,12/10/2026,retentions,5750
06/06/2026,19/10/2026,retentions,5718
06/06/2026,26/10/2026,retentions,5481
06/06/2026,02/11/2026,retentions,5298
06/06/2026,09/11/2026,retentions,5404
06/06/2026,16/11/2026,retentions,5858
06/06/2026,23/11/2026,retentions,6123
06/06/2026,30/11/2026,retentions,6607
06/06/2026,07/12/2026,retentions,6854
06/06/2026,14/12/2026,retentions,6737
06/06/2026,21/12/2026,retentions,6052
06/06/2026,28/12/2026,retentions,5635
06/06/2026,04/01/2027,retentions,5586
06/06/2026,11/01/2027,retentions,5845
06/06/2026,18/01/2027,retentions,6059
06/06/2026,25/01/2027,retentions,5913
06/06/2026,01/02/2027,retentions,5789
06/06/2026,08/02/2027,retentions,5550
06/06/2026,15/02/2027,retentions,5819
06/06/2026,22/02/2027,retentions,5890
06/06/2026,01/03/2027,retentions,5772
06/06/2026,08/03/2027,retentions,5703
06/06/2026,15/03/2027,retentions,5704
06/06/2026,22/03/2027,retentions,5434
06/06/2026,29/03/2027,retentions,5749
06/06/2026,05/04/2027,retentions,5653
06/06/2026,12/04/2027,retentions,5834
06/06/2026,19/04/2027,retentions,5883
06/06/2026,26/04/2027,retentions,5756
06/06/2026,04/05/2026,sales,9999
06/06/2026,11/05/2026,sales,10811
06/06/2026,18/05/2026,sales,10727
06/06/2026,25/05/2026,sales,10447
06/06/2026,01/06/2026,sales,10335
06/06/2026,08/06/2026,sales,11125
06/06/2026,15/06/2026,sales,11430
06/06/2026,22/06/2026,sales,10420
06/06/2026,29/06/2026,sales,10221
06/06/2026,06/07/2026,sales,9304
06/06/2026,13/07/2026,sales,10241
06/06/2026,20/07/2026,sales,10432
06/06/2026,27/07/2026,sales,11163
06/06/2026,03/08/2026,sales,10523
06/06/2026,10/08/2026,sales,11347
06/06/2026,17/08/2026,sales,11057
06/06/2026,24/08/2026,sales,10675
06/06/2026,31/08/2026,sales,11119
06/06/2026,07/09/2026,sales,11043
06/06/2026,14/09/2026,sales,10526
06/06/2026,21/09/2026,sales,10014
06/06/2026,28/09/2026,sales,10484
