date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,requirement_vs_budget,repeat_demand,snapshot_date,budget_fte,budgeted_fte_new
31/08/2026,31/08/2026,12040,9965,sales,11002,400,88,24,37.5,80,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,11002.0,11289.744615384616,11289.744615384616,9934.975261538462,10729.77328246154,10729.77328246154,10733.557042369455,105.8,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1147.49,76.76,76.76,63.867698109890114,1.7905610376774943,74.0,0.0,0.0,0.0,0.0,0.0,74.0,-2.76,-31.8,29.04,3.783759907915522,03/06/2026 16:51:47,,
07/09/2026,07/09/2026,12018,9944,sales,10981,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,10981.0,11285.08923076923,11285.08923076923,9874.453076923077,10664.409323076923,10664.409323076923,10675.386637445112,112.1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1184.93,82.98,82.98,63.47862692307693,1.7562517646230194,74.0,0.0,0.0,0.0,0.0,0.0,74.0,-8.98,-38.1,29.12,10.97731436818811,03/06/2026 16:51:47,,
14/09/2026,14/09/2026,11618,9543,sales,10580,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,10580.0,10889.261538461538,10889.261538461538,9473.65753846154,10231.550141538462,10231.550141538462,10288.557278658796,108.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1136.84,79.86,79.86,60.90208417582418,1.7618254898185888,73.0,0.0,0.0,1.0,1.0,1.0,73.0,-6.86,-35.0,28.14,57.00713712033432,03/06/2026 16:51:47,,
21/09/2026,21/09/2026,11589,9514,sales,10551,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,10551.0,10875.646153846154,10875.646153846154,9407.433923076922,10160.028636923076,10160.028636923076,10198.882835331313,106.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1128.89,79.35,79.35,60.47636093406593,1.7627805694865455,73.0,0.0,0.0,0.0,0.0,0.0,73.0,-6.35,-33.9,27.55,38.85419840823585,03/06/2026 16:51:47,,
28/09/2026,28/09/2026,11746,9671,sales,10708,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,10708.0,11053.95076923077,11053.95076923077,9506.397661538464,10266.90947446154,10266.90947446154,10301.541991216352,106.3,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1140.77,80.12,80.12,61.112556395604415,1.761357001327509,73.0,0.0,0.0,0.0,0.0,0.0,73.0,-7.12,-33.3,26.18,34.6325167548107,03/06/2026 16:51:47,,
05/10/2026,05/10/2026,10958,8883,sales,9920,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,9920.0,10255.753846153846,10255.753846153846,8768.669538461538,8768.669538461538,8768.669538461538,8809.605224747593,102.1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,974.3,69.29,69.29,52.19446153846153,1.7836256871300853,72.0,0.0,0.0,1.0,1.0,1.0,72.0,2.71,-30.1,32.81,40.9356862860551,03/06/2026 16:51:47,,
12/10/2026,12/10/2026,12519,10444,sales,11482,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,11482.0,11888.286153846151,11888.286153846151,10105.04323076923,10105.04323076923,10105.04323076923,10105.04323076923,106.1,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1122.78,78.95,78.95,60.14906684981685,1.7635217143599238,72.0,0.0,0.0,0.0,0.0,0.0,72.0,-6.95,-34.1,27.15,0.0,03/06/2026 16:51:47,,
19/10/2026,19/10/2026,12839,10764,sales,11802,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,11802.0,12237.766153846153,12237.766153846153,10340.9124,10340.9124,10340.9124,10380.501756283453,109.4,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1148.99,80.65,80.65,61.55305,1.7603842985700875,72.0,0.0,0.0,0.0,0.0,0.0,72.0,-8.65,-37.4,28.75,39.58935628345326,03/06/2026 16:51:47,,
26/10/2026,26/10/2026,13622,11547,sales,12584,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12584.0,13068.000000000002,13068.000000000002,10977.120000000004,10977.120000000004,10977.120000000004,11031.812428652058,111.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1219.68,85.22,85.22,65.34000000000002,1.7524319405407391,71.0,0.0,0.0,1.0,1.0,1.0,71.0,-14.22,-40.0,25.78,54.69242865205488,03/06/2026 16:51:47,,
02/11/2026,02/11/2026,13769,11695,sales,12732,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12732.0,13241.28,13241.28,11056.4688,11056.4688,11056.4688,11169.260002772684,101.5,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1228.5,85.79,85.79,65.8123142857143,1.7514885491277852,71.0,0.0,0.0,0.0,0.0,0.0,71.0,-14.79,-30.5,15.71,112.79120277268342,03/06/2026 16:51:47,,
09/11/2026,09/11/2026,14690,12616,sales,13653,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,13653.0,14220.124615384617,14220.124615384617,11802.70343076923,11802.70343076923,11802.70343076923,11922.629312181494,108.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1311.41,91.14,91.14,70.25418708791209,1.7430871821416214,71.0,0.0,0.0,0.0,0.0,0.0,71.0,-20.14,-37.0,16.86,119.92588141226354,03/06/2026 16:51:47,,
16/11/2026,16/11/2026,14591,12516,sales,13554,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,13554.0,14137.864615384617,14137.864615384617,11663.738307692309,11663.738307692309,11663.738307692309,11849.5140321101,107.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1295.97,90.15,90.15,69.42701373626373,1.744590394606668,70.0,0.0,0.0,1.0,1.0,1.0,70.0,-20.15,-37.9,17.75,185.77572441779375,03/06/2026 16:51:47,,
23/11/2026,23/11/2026,14377,12302,sales,13340,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,13340.0,13935.169230769232,13935.169230769232,11426.83876923077,11426.83876923077,11426.83876923077,11614.664798655042,108.7,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1269.65,88.45,88.45,68.01689743589743,1.747215921687456,70.0,0.0,0.0,0.0,0.0,0.0,70.0,-18.45,-38.7,20.25,187.8260294242718,03/06/2026 16:51:47,,
30/11/2026,30/11/2026,14809,12734,sales,13772,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,13772.0,14407.63076923077,14407.63076923077,11814.257230769232,11814.257230769232,11814.257230769232,11980.233401024663,112.2,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1312.7,91.23,91.23,70.32295970695971,1.7429633980606136,70.0,0.0,0.0,0.0,0.0,0.0,70.0,-21.23,-42.2,20.97,165.97617025543315,03/06/2026 16:51:47,,
07/12/2026,07/12/2026,14238,12163,sales,13200,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,13200.0,13829.53846153846,13829.53846153846,11340.221538461536,11340.221538461536,11340.221538461536,11541.953642020251,104.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1260.02,87.83,87.83,67.50131868131868,1.748196367694837,69.0,0.0,0.0,1.0,1.0,1.0,69.0,-18.83,-35.9,17.07,201.7321035587137,03/06/2026 16:51:47,,
14/12/2026,14/12/2026,13943,11868,sales,12906,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12906.0,13541.372307692309,13541.372307692309,11103.925292307693,11103.925292307693,11103.925292307693,11275.78803592705,108.7,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1233.77,86.13,86.13,66.09479340659341,1.7509291696155789,69.0,0.0,0.0,0.0,0.0,0.0,69.0,-17.13,-39.7,22.57,171.8627436193569,03/06/2026 16:51:47,,
21/12/2026,21/12/2026,13328,11253,sales,12291,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12291.0,12915.004615384614,12915.004615384614,10590.303784615384,10590.303784615384,10590.303784615384,10740.32149609653,106.3,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1176.7,82.44,82.44,63.037522527472525,1.7571816876275246,69.0,0.0,0.0,0.0,0.0,0.0,69.0,-13.44,-37.3,23.86,150.01771148114733,03/06/2026 16:51:47,,
28/12/2026,28/12/2026,12310,10235,sales,11273,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,11273.0,11862.664615384616,11862.664615384616,9727.384984615386,9727.384984615386,9727.384984615386,9833.43249297732,106.9,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1080.82,76.23,76.23,57.90110109890111,1.7687807906890518,68.0,0.0,0.0,1.0,1.0,1.0,68.0,-8.23,-38.9,30.67,106.04750836193364,03/06/2026 16:51:47,,
04/01/2027,04/01/2027,11561,9486,sales,10523,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,10523.0,11089.623076923075,11089.623076923075,9093.490923076924,9093.490923076924,9093.490923076924,9145.815686435331,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1010.39,71.64,71.64,54.12792216117216,1.77833381545976,68.0,0.0,0.0,0.0,0.0,0.0,68.0,-3.64,,,52.32476335840983,03/06/2026 16:51:47,,
11/01/2027,11/01/2027,13124,11049,sales,12087,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12087.0,12756.433846153846,12756.433846153846,10460.275753846154,10460.275753846154,10460.275753846154,10475.987787970022,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1162.25,81.51,81.51,62.26354615384615,1.7588371798789515,68.0,0.0,0.0,0.0,0.0,0.0,68.0,-13.51,,,15.712034123867667,03/06/2026 16:51:47,,
18/01/2027,18/01/2027,13516,11441,sales,12479,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12479.0,13189.343076923076,13189.343076923076,10815.261323076922,10815.261323076922,10815.261323076922,10921.297222950338,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1201.7,84.06,84.06,64.37655549450548,1.7543883953516013,68.0,0.0,0.0,0.0,0.0,0.0,68.0,-16.06,,,106.03589987341522,03/06/2026 16:51:47,,
25/01/2027,25/01/2027,13531,11456,sales,12493,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12493.0,13223.36,13223.36,10843.1552,10843.1552,10843.1552,10979.95949064773,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1204.8,84.26,84.26,64.54259047619048,1.75404810849599,67.0,0.0,0.0,1.0,1.0,1.0,67.0,-17.26,,,136.80429064772957,03/06/2026 16:51:47,,
01/02/2027,01/02/2027,13190,11115,sales,12152,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12152.0,12881.12,12881.12,10562.5184,10562.5184,10562.5184,10715.212058840658,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1173.61,82.24,82.24,62.87213333333334,1.757532876137804,67.0,0.0,0.0,0.0,0.0,0.0,67.0,-15.24,,,152.69365884065763,03/06/2026 16:51:47,,
08/02/2027,08/02/2027,12611,10536,sales,11573,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,11573.0,12285.184615384616,12285.184615384616,10073.851384615384,10073.851384615384,10073.851384615384,10202.06815324712,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1119.32,78.72,78.72,59.963401098901095,1.763944842165773,67.0,0.0,0.0,0.0,0.0,0.0,67.0,-11.72,,,128.2167686317378,03/06/2026 16:51:47,,
15/02/2027,15/02/2027,12867,10792,sales,11829,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,11829.0,12575.136923076923,12575.136923076923,10311.612276923075,10311.612276923075,10311.612276923075,10399.52328676862,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1145.73,80.44,80.44,61.378644505494506,1.760768170328351,66.0,0.0,0.0,1.0,1.0,1.0,66.0,-14.44,,,87.91100984554404,03/06/2026 16:51:47,,
22/02/2027,22/02/2027,12017,9942,sales,10980,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,10980.0,11689.476923076922,11689.476923076922,9585.371076923077,9585.371076923077,9585.371076923077,9704.015516086984,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1065.04,75.2,75.2,57.0557802197802,1.770838362816825,66.0,0.0,0.0,0.0,0.0,0.0,66.0,-9.2,,,118.64443916390844,03/06/2026 16:51:47,,
01/03/2027,01/03/2027,11814,9739,sales,10776,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,10776.0,11488.873846153849,11488.873846153849,9420.876553846154,9420.876553846154,9420.876553846154,9483.163597947872,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1046.76,74.01,74.01,56.07664615384616,1.7732795613228365,66.0,0.0,0.0,0.0,0.0,0.0,66.0,-8.01,,,62.287044101719275,03/06/2026 16:51:47,,
08/03/2027,08/03/2027,11700,9625,sales,10663,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,10663.0,11384.803076923075,11384.803076923075,9335.538523076924,9335.538523076924,9335.538523076924,9386.18598302634,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1037.28,73.39,73.39,55.56868168498169,1.7745713735145294,65.0,0.0,0.0,1.0,1.0,1.0,65.0,-8.39,,,50.64745994941646,03/06/2026 16:51:47,,
15/03/2027,15/03/2027,12666,10591,sales,11629,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,11629.0,12434.084615384616,12434.084615384616,10195.949384615384,10195.949384615384,10195.949384615384,10250.370573364711,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1132.88,79.6,79.6,60.690174908424915,1.762299636961722,65.0,0.0,0.0,0.0,0.0,0.0,65.0,-14.6,,,54.42118874932664,03/06/2026 16:51:47,,
22/03/2027,22/03/2027,13288,11213,sales,12250,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12250.0,13116.923076923076,13116.923076923076,10755.876923076925,10755.876923076925,10755.876923076925,10876.655666662542,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1195.1,83.63,83.63,64.02307692307693,1.7551172496717844,65.0,0.0,0.0,0.0,0.0,0.0,65.0,-18.63,,,120.7787435856186,03/06/2026 16:51:47,,
29/03/2027,29/03/2027,13810,11735,sales,12773,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12773.0,13696.586153846156,13696.586153846156,11231.200646153848,11231.200646153848,11231.200646153848,11402.73960747561,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1247.91,87.05,87.05,66.85238479853481,1.7494464930804106,64.0,0.0,0.0,1.0,1.0,1.0,64.0,-23.05,,,171.5389613217622,03/06/2026 16:51:47,,
05/04/2027,05/04/2027,12452,10378,sales,11415,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,11415.0,12257.953846153849,12257.953846153849,10051.522153846156,10051.522153846156,10051.522153846156,10284.574616986643,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1116.84,78.56,78.56,59.83048901098902,1.76424895452265,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-14.56,,,233.05246314049023,03/06/2026 16:51:47,,
12/04/2027,12/04/2027,13511,11436,sales,12474,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,12474.0,13414.347692307692,13414.347692307692,10999.765107692308,10999.765107692308,10999.765107692308,11122.853597356883,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1222.2,85.39,85.39,65.47479230769231,1.752161668346501,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-21.39,,,123.08848966457413,03/06/2026 16:51:47,,
19/04/2027,19/04/2027,11980,9905,sales,10943,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,10943.0,11784.76923076923,11784.76923076923,9663.510769230768,9663.510769230768,9663.510769230768,9872.687387006032,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1073.72,75.76,75.76,57.52089743589743,1.7697006207780084,64.0,0.0,0.0,0.0,0.0,0.0,64.0,-11.76,,,209.17661777526263,03/06/2026 16:51:47,,
26/04/2027,26/04/2027,12676,10601,sales,11638,400,88,24,37.5,80,call,1,84,80,20,24,400,0.88,0.24,37.5,11638.0,12551.135384615383,12551.135384615383,10291.931015384616,10291.931015384616,10291.931015384616,10382.499620327671,,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1143.55,80.3,80.3,61.261494139194134,1.7610269416858069,63.0,0.0,0.0,1.0,1.0,1.0,63.0,-17.3,,,90.56860494305684,03/06/2026 16:51:47,,
04/05/2026,04/05/2026,16324,13985,billing,15155,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15155.0,15155.0,15155.0,14473.025,14473.025,14473.025,14473.025,139.3,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1326.69,85.91,85.91,86.14895833333333,1.7866252777791636,100.0,0.0,0.0,0.0,0.0,0.0,100.0,14.09,-39.3,53.39,0.0,03/06/2026 16:51:47,,
11/05/2026,11/05/2026,16997,14658,billing,15828,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15828.0,15843.219230769231,15843.219230769231,15019.37183076923,15019.37183076923,15019.37183076923,15019.37183076923,140.7,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1376.78,88.92,88.92,89.4010228021978,1.7820063049132466,100.0,0.0,0.0,0.0,0.0,0.0,100.0,11.08,-40.7,51.78,0.0,03/06/2026 16:51:47,,
18/05/2026,18/05/2026,18062,15723,billing,16893,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,16893.0,16925.486538461537,16925.486538461537,15926.882832692309,15926.882832692309,15926.882832692309,15926.882832692309,140.9,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1459.96,93.92,93.92,94.80287400412088,1.7748659105206774,99.0,0.0,0.0,1.0,1.0,1.0,99.0,5.08,-41.9,46.98,0.0,03/06/2026 16:51:47,,
25/05/2026,25/05/2026,17281,14942,billing,16111,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,16111.0,16157.474038461538,16157.474038461538,15107.238225961535,15107.238225961535,15107.238225961535,15107.238225961535,133.3,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1384.83,89.41,89.41,89.92403705929486,1.7812869410122645,99.0,0.0,0.0,0.0,0.0,0.0,99.0,9.59,-34.3,43.89,0.0,03/06/2026 16:51:47,,
01/06/2026,01/06/2026,16653,14314,billing,15483,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15483.0,15542.55,15542.55,14423.4864,13702.31208,13702.31208,13702.31208,141.1,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1256.05,81.65,81.65,81.56138142857142,1.793605046831924,99.0,0.0,0.0,0.0,0.0,0.0,99.0,17.35,-42.1,59.45,0.0,03/06/2026 16:51:47,,
08/06/2026,08/06/2026,15002,12663,billing,13833,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,13833.0,13899.504807692309,13899.504807692309,12815.343432692309,12174.576261057691,12174.576261057691,12174.576261057691,134.2,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1116.0,73.19,73.19,72.46771583962911,1.809351283474865,98.0,0.0,0.0,1.0,1.0,1.0,98.0,24.81,-36.2,61.01,0.0,03/06/2026 16:51:47,,
15/06/2026,15/06/2026,16169,13830,billing,15000,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15000.0,15086.53846153846,15086.53846153846,13804.182692307691,12458.27487980769,12458.27487980769,11835.361135817306,137.7,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1142.01,74.76,74.76,74.15639809409339,1.806209544315187,98.0,0.0,0.0,0.0,0.0,0.0,98.0,23.24,-39.7,62.94,0.0,03/06/2026 16:51:47,,
22/06/2026,22/06/2026,16926,14587,billing,15757,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15757.0,15863.05673076923,15863.05673076923,14419.518568269232,13013.615507862982,13013.615507862982,12362.934732469832,133.8,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1192.91,77.84,77.84,77.46199707061298,1.8003596818861272,98.0,0.0,0.0,0.0,0.0,0.0,98.0,20.16,-35.8,55.96,0.0,03/06/2026 16:51:47,,
29/06/2026,29/06/2026,19985,17646,billing,18815,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,18815.0,18959.73076923077,18959.73076923077,17101.677153846154,16246.593296153846,16246.593296153846,16246.593296153846,137.2,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1489.27,95.68,95.68,96.70591247710622,1.7724940693874278,97.0,0.0,0.0,1.0,1.0,1.0,97.0,1.32,-40.2,41.52,0.0,03/06/2026 16:51:47,,
06/07/2026,06/07/2026,17016,14677,billing,15846,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15846.0,15983.128846153846,15983.128846153846,14320.883446153846,13604.839273846152,13604.839273846152,13604.839273846152,137.3,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1247.11,81.12,81.12,80.98118615384615,1.7945297902582122,97.0,0.0,0.0,0.0,0.0,0.0,97.0,15.88,-40.3,56.18,0.0,03/06/2026 16:51:47,,
13/07/2026,13/07/2026,15419,13080,billing,14249,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,14249.0,14386.009615384615,14386.009615384615,12789.162548076923,12149.704420673075,12149.704420673075,12149.704420673075,140.7,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1113.72,73.05,73.05,72.31966917067308,1.809631954200732,97.0,0.0,0.0,0.0,0.0,0.0,97.0,23.95,-43.7,67.65,0.0,03/06/2026 16:51:47,,
20/07/2026,20/07/2026,14512,12173,billing,13342,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,13342.0,13483.117307692308,13483.117307692308,11905.592582692308,11310.312953557692,11310.312953557692,11310.312953557692,137.7,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1036.78,68.38,68.38,67.32329139022436,1.8196404468440128,96.0,0.0,0.0,1.0,1.0,1.0,96.0,27.62,-41.7,69.32,0.0,03/06/2026 16:51:47,,
27/07/2026,27/07/2026,13171,10832,billing,12002,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,12002.0,12140.484615384616,12140.484615384616,10647.205007692308,10114.844757307692,10114.844757307692,10114.844757307692,130.7,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,927.19,61.7,61.7,60.20740926968864,1.8359915564031193,116.0,20.0,0.0,0.0,0.0,0.0,100.0,38.3,-14.7,69.0,0.0,03/06/2026 16:51:47,,
03/08/2026,03/08/2026,14669,12330,billing,13500,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,13500.0,13668.75,13668.75,11891.8125,11297.221875,11297.221875,11297.221875,141.3,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1035.58,68.31,68.31,67.24536830357142,1.819805317979302,116.0,0.0,0.0,0.0,0.0,0.0,105.0,36.69,-25.3,72.99,0.0,03/06/2026 16:51:47,,
10/08/2026,10/08/2026,15545,13206,billing,14375,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,14375.0,14568.509615384615,14568.509615384615,12572.623798076924,11943.992608173075,11943.992608173075,11943.992608173075,135.6,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1094.87,71.91,71.91,71.09519409626832,1.8119868558407568,115.0,0.0,0.0,1.0,1.0,1.0,107.0,35.09,-20.6,63.69,0.0,03/06/2026 16:51:47,,
17/08/2026,17/08/2026,17009,14670,billing,15839,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15839.0,16067.447115384615,16067.447115384615,13769.802177884616,13081.312068990384,13081.312068990384,13081.312068990384,134.5,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1199.12,78.22,78.22,77.86495279160943,1.7996721652489427,115.0,0.0,0.0,0.0,0.0,0.0,109.4,31.18,-19.5,56.28,0.0,03/06/2026 16:51:47,,
24/08/2026,24/08/2026,16340,14001,billing,15170,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15170.0,15403.384615384615,15403.384615384615,13092.876923076925,12438.233076923076,12438.233076923076,12438.233076923076,139.0,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1140.17,74.65,74.65,74.03710164835164,1.806427957187059,114.0,0.0,0.0,1.0,1.0,1.0,110.4,35.75,-25.0,64.35,0.0,03/06/2026 16:51:47,,
31/08/2026,31/08/2026,17342,15004,billing,16173,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,16173.0,16437.366346153845,16437.366346153845,13873.137196153846,13179.480336346152,13179.480336346152,13179.480336346152,147.7,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1208.12,78.76,78.76,78.44928771634615,1.798684608410988,114.0,0.0,0.0,0.0,0.0,0.0,112.0,33.24,-33.7,68.94,0.0,03/06/2026 16:51:47,,
07/09/2026,07/09/2026,16634,14295,billing,15465,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15465.0,15732.66346153846,15732.66346153846,13183.97198076923,13183.97198076923,13183.97198076923,13183.97198076923,137.3,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1208.53,78.79,78.79,78.47602369505495,1.7986396872599093,114.0,0.0,0.0,0.0,0.0,0.0,113.2,34.41,-23.3,58.51,0.0,03/06/2026 16:51:47,,
14/09/2026,14/09/2026,17101,14762,billing,15931,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,15931.0,16222.047115384614,16222.047115384614,13480.521152884614,13480.521152884614,13480.521152884614,13480.521152884614,144.5,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1235.71,80.43,80.43,80.2411973385989,1.7957237430301431,113.0,0.0,0.0,1.0,1.0,1.0,113.0,32.57,-31.5,64.07,0.0,03/06/2026 16:51:47,,
21/09/2026,21/09/2026,15982,13643,billing,14812,350,85,27,37.5,100,call,1,84,80,20,18,350,0.91,0.23,37.5,14812.0,15096.846153846152,15096.846153846152,12439.80123076923,12439.80123076923,12439.80123076923,12439.80123076923,142.6,0.15,-0.05,0.05,-20.0,3.0,-2.0,330.0,30.31875,1140.32,74.66,74.66,74.04643589743588,1.8064108486255164,113.0,0.0,0.0,0.0,0.0,0.0,113.0,38.34,-29.6,67.94,0.0,03/06/2026 16:51:47,,
